GCF_900407775.1_PTHi-13484_genomic	SGB5
GCF_900201535.1_R056_genomic	SGB6
SAMN04599904	SGB3
GCF_008180055.1_ASM818005v1_genomic	SGB133
SAMN04417919	SGB3
GCF_002104615.1_ASM210461v1_genomic	SGB13-MERGED-SGB172
SRR6747945_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN05721783	SGB17
SAMN02470230	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN05721787	SGB6
SAMN07944242	SGB252
GCF_002989715.1_ASM298971v1_genomic	SGB5
GCF_000793955.1_AZPAE15034_genomic	SGB13-MERGED-SGB172
SAMN04487789	SGB76
GCF_900204375.1_22899_genomic	SGB6
GCF_000577405.1_Stap_aure_F53404_V1_genomic	SGB24
GCF_008572195.1_ASM857219v1_genomic	SGB134
SAMN00216780	SGB467
BI7_bin_3	SGB80
GCF_000555085.1_Stap_aure_M0355_V1_genomic	SGB24
GCF_000555525.1_Stap_aure_M0398_V1_genomic	SGB24
GCF_005890375.1	SGB72
GCF_001555325.1_ASM155532v1_genomic	SGB13-MERGED-SGB172
C0039A3	SGB71
C0039A2	SGB71
C0039A1	SGB71
C0039A4	SGB71
C0034C1	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
C0034C2	SGB71
C0034C3	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
C0034C5	SGB71
GCF_001052295.1_ASM105229v1_genomic	SGB648
SAMN05631197	SGB52
GCF_001066195.1_ASM106619v1_genomic	SGB246
GCF_003433105.1_ASM343310v1_genomic	SGB6
GCF_000794825.1_AZPAE14704_genomic	SGB13-MERGED-SGB172
GCF_003843355.1_INS-Nm997_genomic	SGB6
GCF_900043305.1_14355_8_27_genomic	SGB6
GCF_000387025.2_ASM38702v2_genomic	SGB6
GCF_000293305.1_ASM29330v1_genomic	SGB6
GCF_002318375.1_ASM231837v1_genomic	SGB6
GCF_000559645.1_Stap_aure_W38597_V1_genomic	SGB24
GCF_000455505.1_B3-20M_genomic	SGB13-MERGED-SGB172
GCF_000550125.1_Stap_aure_M1505_V1_genomic	SGB24
GCF_002142575.1_ASM214257v1_genomic	SGB53
DZD_CM_11_S779-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
FB10_bin_4	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_002134975.1_ASM213497v1_genomic	SGB13-MERGED-SGB172
GCF_002154975.1_ASM215497v1_genomic	SGB6
GCF_008364335.1_ASM836433v1_genomic	SGB18
SAMN07490630	SGB127-MERGED-SGB78
GCF_000542115.1_Stap_aure_SCLE6035_V1_genomic	SGB24
SAMN02436832	SGB127-MERGED-SGB78
SAMN02436831	SGB127-MERGED-SGB78
SAMN02436830	SGB127-MERGED-SGB78
GCF_000017085.1_ASM1708v1_genomic	SGB24
SAMN02436838	SGB74
GCF_001453495.1_WH-SGI-V-07648_genomic	SGB13-MERGED-SGB172
GCF_000533955.1_Stap_aure_M0499_V1_genomic	SGB24
GCF_902364735.1_MGYG-HGUT-00243_genomic	SGB476
GCF_002985045.1_ASM298504v1_genomic	SGB5
GCF_000529255.1_Stap_aure_M0688_V1_genomic	SGB24
GCF_900201935.1_R384_genomic	SGB6
SAMN07511409	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SRS014343_bin_1	SGB242
NZ_CP021288.1	SGB59
GCF_001107205.1_6714_1_23_genomic	SGB6
SAMN05870234	SGB90
SAMN05870235	SGB90
SAMN05870236	SGB90
SAMN05870237	SGB90
SAMN05870230	SGB90
SAMN05870231	SGB90
SAMN05870232	SGB90
SAMN05870233	SGB90
SAMN05870239	SGB90
SAMN09233448	SGB3
GCF_001064265.1_ASM106426v1_genomic	SGB236
GCF_000595045.1_Stap_aure_DAR5790_V1_genomic	SGB24
GCF_000527635.1_Stap_aure_M0655_V1_genomic	SGB24
SAMN10249011	SGB10
GCF_900017215.1_14555_6_14_genomic	SGB6
C0168C2	SGB213-MERGED-SGB29-MERGED-SGB85
C0168C1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN10840741	SGB107
SAMEA3138808	SGB97
GCF_003724825.1_INS-Nm1162_genomic	SGB6
GCF_002987475.1_ASM298747v1_genomic	SGB5
SAMN07787064	SGB128
SAMN10395917	SGB6
SAMN10395916	SGB6
SAMN10395915	SGB6
SAMN10395914	SGB6
GCF_001066895.1_ASM106689v1_genomic	SGB13-MERGED-SGB172
SAMN06368621	SGB87
SRR6747941_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN10395918	SGB6
GCF_001280365.1_ASM128036v1_genomic	SGB18
GCF_002985705.1_ASM298570v1_genomic	SGB5
GCF_001056435.1_ASM105643v1_genomic	SGB31
GCF_000528255.1_Stap_aure_M0672_V1_genomic	SGB24
GCF_000555065.1_Stap_aure_M0353_V1_genomic	SGB24
GCF_001174885.1_6714_2_12_genomic	SGB6
GCF_900077945.1_11983_7_33_genomic	SGB62
GCF_003346245.1_ASM334624v1_genomic	SGB28
GCA_003523415.1_ASM352341v1_genomic	SGB167
SAMEA2238008	SGB16
SAMEA2238009	SGB16
GCF_000540015.1_Stap_aure_SJOS6027_V1_genomic	SGB24
SAMEA2238002	SGB16
SAMEA2238003	SGB16
SAMEA2238006	SGB16
SAMEA2238007	SGB16
SAMEA2238004	SGB16
SAMEA2238005	SGB16
GCF_000564055.1_Stap_aure_T42722_V1_genomic	SGB24
MG_222973_bin_3	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
MG_222973_bin_1	SGB242
GCF_000328225.2_ASM32822v2_genomic	SGB6
GCF_000564295.1_Stap_aure_T82627_V1_genomic	SGB24
GCF_002025515.1_PaerP49_vs2.0_genomic	SGB13-MERGED-SGB172
GCF_000556065.1_Stap_aure_M0440_V1_genomic	SGB24
SAMN02640609	SGB26-MERGED-SGB655
0809_588_1_1_LKV2_S440-bin_1	SGB17
MG_4005701249_bin_23	SGB14
MG_4005701249_bin_21	SGB15
GCF_002330235.1_ASM233023v1_genomic	SGB13-MERGED-SGB172
GCF_000560685.1_Stap_aure_F43676_V1_genomic	SGB24
GCF_000541535.1_Stap_aure_UCIM6084_V1_genomic	SGB24
GCF_000531875.1_Stap_aure_M0745_V1_genomic	SGB24
GCF_001453595.1_WH-SGI-V-07683_genomic	SGB13-MERGED-SGB172
GCF_000578135.1_Stap_aure_T74091_V1_genomic	SGB24
GCF_001451105.1_WH-SGI-V-07405_genomic	SGB13-MERGED-SGB172
SAMN06173071	SGB77
GCA_001661895	SGB43
SAMN00847624	SGB112
GCF_000506685.1	SGB72
GCF_003475725.1_ASM347572v1_genomic	SGB101
GCF_001067855.1_ASM106785v1_genomic	SGB236
SAMN08162098	SGB3
Mitchell_12_29_17_B05_S610-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_001420185.1_ASM142018v1_genomic	SGB13-MERGED-SGB172
SAMN03435120	SGB15
GCF_001414105.1_ASM141410v1_genomic	SGB13-MERGED-SGB172
GCF_000480435.1_Pseu_aeru_3570_V1_genomic	SGB13-MERGED-SGB172
GCF_000386165.2_ASM38616v2_genomic	SGB6
GCF_000536055.1_Stap_aure_M1343_V1_genomic	SGB24
GCA_003470705.1_ASM347070v1_genomic	SGB126
GCF_900076555.1_12045_5_32_genomic	SGB62
GCF_003204725.1_ASM320472v1_genomic	SGB18
SAMEA1523588	SGB16
SAMEA1523581	SGB16
SAMEA1523580	SGB16
SAMEA1523583	SGB16
SAMEA1523582	SGB16
SAMEA1523585	SGB16
SAMEA1523584	SGB16
SAMEA1523587	SGB16
SAMEA1523586	SGB16
JKR_12_29_17_B05_S706-bin_1	SGB26-MERGED-SGB655
SAMN09398956	SGB74
GCF_000530075.1_Stap_aure_M0407_V1_genomic	SGB24
GCF_000564155.1_Stap_aure_T69721_V1_genomic	SGB24
GCF_000532415.1_Stap_aure_M1104_V1_genomic	SGB24
GCF_002847645.1_ASM284764v1_genomic	SGB370
GCF_900029875.1_14412_4_22_genomic	SGB5
GCF_000293665.1_ASM29366v1_genomic	SGB6
GCF_900407585.1_PTHi-12591_genomic	SGB5
GCF_900041295.1_14355_4_30_genomic	SGB6
GCF_001183075.1_Nm341215_genomic	SGB6
SAMN04530855	SGB3
GCA_002205015	SGB43
GCF_003798675.1_ASM379867v1_genomic	SGB6
JKR_12_29_17_D06_rep1_S850-bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCA_003437315.1_ASM343731v1_genomic	SGB332
GCF_004136725.1_ASM413672v1_genomic	SGB62
GCF_000270145.1_ASM27014v1_genomic	SGB46
GCF_004011415.1_ASM401141v1_genomic	SGB62
GCF_003788975.1_ASM378897v1_genomic	SGB326
GCF_000592845.1_Stap_aure_M1265_V1_genomic	SGB24
GCF_000795385.1_AZPAE14828_genomic	SGB13-MERGED-SGB172
GCF_000792265.1_AZPAE15028_genomic	SGB13-MERGED-SGB172
GCF_000549525.1_Stap_aure_M1347_V1_genomic	SGB24
GCF_000575285.1_Stap_aure_M1166_V1_genomic	SGB24
SAMN10769263	SGB16
GCF_000552585.1_Stap_aure_M0135_V1_genomic	SGB24
SAMN08693630	SGB3
GCF_900033625.1_14355_5_31_genomic	SGB6
SAMN08693632	SGB3
h5_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
h5_bin_3	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
E1_1694_1273_1_CBA5_S256-bin_1-SPLIT	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_002173555.1_ASM217355v1_genomic	SGB28
02361821_bin_2	SGB127-MERGED-SGB78
02361821_bin_3	SGB283
02361821_bin_4	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
02361821_bin_5	SGB359
SAMN00002501	SGB123
GCF_000552245.1_Stap_aure_M0112_V1_genomic	SGB24
GCF_000560805.1_Stap_aure_F52748_V1_genomic	SGB24
GCF_000386185.2_ASM38618v2_genomic	SGB6
SAMN05413884	SGB10
SAMN05413885	SGB10
SAMN05413886	SGB10
SAMN05413887	SGB10
GCA_001275295	SGB43
SAMN05413881	SGB10
SAMN05413882	SGB10
SAMN05413883	SGB10
GCF_003468585.1_ASM346858v1_genomic	SGB257
GCF_000793005.1_AZPAE15017_genomic	SGB13-MERGED-SGB172
GCF_002117345.1_ASM211734v1_genomic	SGB28
SAMN06329897	SGB15
GCF_000573885.1_Stap_aure_M1278_V1_genomic	SGB24
SRR5273991_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000361165.1_Stap_aure_M0438_V1_genomic	SGB24
CM_F08_S830-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04417980	SGB3
SAMN04417981	SGB3
GCF_001992345.1_ASM199234v1_genomic	SGB31
SAMEA72822418	SGB3
GCF_000287715.1_SoralisSK304v1.0_genomic	SGB612
GCA_002885195.1_ASM288519v1_genomic	SGB51
SAMN04417986	SGB3
SAMN06329898	SGB15
SAMN05410640	SGB3
GCF_001452335.1_WH-SGI-V-07649_genomic	SGB13-MERGED-SGB172
GCF_001921065.1_TRN6601_genomic	SGB13-MERGED-SGB172
GCF_006148965.1_ASM614896v1_genomic	SGB275
GCF_000557985.1_Stap_aure_M0601_V1_genomic	SGB24
GCF_000793185.1_AZPAE15055_genomic	SGB13-MERGED-SGB172
SAMN03277818	SGB3
GCF_002989435.1_ASM298943v1_genomic	SGB5
GCF_000795705.1_AZPAE14723_genomic	SGB13-MERGED-SGB172
SAMN03277811	SGB3
SAMN03277810	SGB3
MG_177947_bin_10	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
MG_4008501249_bin_28	SGB316
MG_4008501249_bin_26	SGB283
MG_4008501249_bin_25	SGB155
GCF_000574285.1_Stap_aure_M1250_V1_genomic	SGB24
MG_4008501249_bin_22	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
MG_4008501249_bin_21	SGB227
MG_4008501249_bin_20	SGB359
MG_222476_bin_20	SGB359
GCF_000551345.1_Stap_aure_M0040_V1_genomic	SGB24
GCF_003415025.1_ASM341502v1_genomic	SGB5
GCF_000604965.1_Stap_aure_H12662_V1_genomic	SGB24
GCF_001450665.1_WH-SGI-V-07224_genomic	SGB13-MERGED-SGB172
GCF_000790825.1_AZPAE14890_genomic	SGB13-MERGED-SGB172
GCF_000553125.1_Stap_aure_M0172_V1_genomic	SGB24
GCF_000191105.1_ASM19110v1_genomic	SGB47
GCF_001181005.1_P30_South_East_2_VIM_2_10_11_genomic	SGB13-MERGED-SGB172
GCF_002984385.1_ASM298438v1_genomic	SGB5
SAMD00047599	SGB71
GCF_900407895.1_PTHi-1751_genomic	SGB5
GCF_003965015.1_ASM396501v1_genomic	SGB133
GCF_003799075.1_ASM379907v1_genomic	SGB6
GCF_900030935.1_14355_4_94_genomic	SGB6
GCF_900200825.1_B264_genomic	SGB6
GCF_001375355.1_202_Tsb_8_contigs_500_genomic	SGB13-MERGED-SGB172
GCF_000014405.1_ASM1440v1_genomic	SGB53
GCF_002194025.1_ASM219402v1_genomic	SGB13-MERGED-SGB172
SAMN06606733	SGB87
GCF_000791405.1_AZPAE14945_genomic	SGB13-MERGED-SGB172
SAMN00808952	SGB10
SAMN00808951	SGB10
SAMN00808950	SGB10
GCF_000592985.1_Stap_aure_M1191_V1_genomic	SGB24
SAMN00808959	SGB10
SAMN00808958	SGB10
GCF_000570735.1_Stap_aure_T23868_V1_genomic	SGB24
SAMN05293479	SGB26-MERGED-SGB655
SAMEA3614259	SGB10
SAMN03265960	SGB3
SAMN03265961	SGB3
SAMN05410353	SGB3
GCF_001070575.1_ASM107057v1_genomic	SGB257
GCF_000364105.1_Stap_aure_M1228_V1_genomic	SGB24
GCF_002356415.1_ASM235641v1_genomic	SGB96
GCF_005890605.1	SGB72
GCF_001060625.1_ASM106062v1_genomic	SGB18
GCF_003798705.1_ASM379870v1_genomic	SGB6
GCF_000605145.1_Stap_aure_H88149_V1_genomic	SGB24
c3_bin_1	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCF_900201655.1_R197_genomic	SGB6
0809_588_1_1_MRSI3_S806-bin_1	SGB112
GCF_000606965.1_Stap_aure_W34848_V1_genomic	SGB24
AP2_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
E7_1841_1391_1_BDMRSCQ16_S247-bin_1-SPLIT	SGB681
GCF_000574905.1_Stap_aure_M1206_V1_genomic	SGB24
GCF_001065075.1_ASM106507v1_genomic	SGB13-MERGED-SGB172
SAMN07711247	SGB118
SAMN07711246	SGB118
SAMN07711245	SGB118
SAMN07711249	SGB118
SAMN07711248	SGB118
0055_051_1_4_MRS11_S451-bin_1	SGB242
GCF_900032515.1_14324_5_58_genomic	SGB6
GCF_001454585.1_WH-SGI-V-07708_genomic	SGB13-MERGED-SGB172
SAMN07189851	SGB87
SAMN04600051	SGB3
SAMN04600052	SGB3
SAMN04600053	SGB3
SAMN04600054	SGB3
SAMN04600055	SGB3
SAMN04600056	SGB3
SAMN04600057	SGB3
SAMN04600058	SGB3
GCF_000595785.1_Stap_aure_DAR5830_V1_genomic	SGB24
GCF_001449505.1_WH-SGI-V-07167_genomic	SGB13-MERGED-SGB172
GCF_000507765.1_Stre_para_CC87K_V1_genomic	SGB257
GCA_003459565.1_ASM345956v1_genomic	SGB176
GCF_001991455.1_ASM199145v1_genomic	SGB31
GCF_001540145.1_12082_3_33_genomic	SGB18
GCF_001181185.1_P39_London_29_08_12_genomic	SGB13-MERGED-SGB172
GCF_000606305.1_Stap_aure_F76253_V1_genomic	SGB24
GCF_000528415.1_Stap_aure_M0683_V1_genomic	SGB24
GCF_900035425.1_14355_5_44_genomic	SGB6
SAMN07501609	SGB118
SAMN02463733	SGB17
SAMEA1695396	SGB16
SAMEA1695390	SGB16
SAMEA1695392	SGB16
SAMEA1695393	SGB16
SAMEA1695398	SGB16
SAMEA1695399	SGB16
GCF_001765435.1_ASM176543v1_genomic	SGB13-MERGED-SGB172
SAMN03357048	SGB3
BE7_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN04396072	SGB3
SAMN04396071	SGB3
SAMN03357043	SGB3
GCF_003495995.1_ASM349599v1_genomic	SGB6
SAMN04599997	SGB3
SAMN03357041	SGB3
SAMN01991234	SGB32
SAMN03357040	SGB3
SAMN04599992	SGB3
SAMN04599993	SGB3
SAMN06464121	SGB71
SAMN03357045	SGB3
SAMN03357044	SGB3
SAMN00839772	SGB112
SAMN00839771	SGB112
SAMN00839770	SGB112
GCF_900031405.1_14355_5_60_genomic	SGB6
00280291_bin_5	SGB355
00280291_bin_4	SGB123
00280291_bin_2	SGB58
00280291_bin_1	SGB418
GCF_000533695.1_Stap_aure_M0358_V1_genomic	SGB24
0809_588_1_1_MRSIHK12_S812-bin_2	SGB547-MERGED-SGB66
SAMN02471974	SGB112
SAMN02471972	SGB87
GCF_000555785.1_Stap_aure_M0417_V1_genomic	SGB24
SAMEA1523461	SGB16
SAMN02567768	SGB10
GCF_000564445.1_Stap_aure_W16001_V1_genomic	SGB24
SAMN05578556	SGB505-MERGED-SGB625-MERGED-SGB98
GCF_000791325.1_AZPAE14928_genomic	SGB13-MERGED-SGB172
GCF_001697445.1_ASM169744v1_genomic	SGB6
0809_588_1_1_BHK1_S805-bin_1	SGB381
GCF_003386475.1_ASM338647v1_genomic	SGB101
GCF_900204515.1_22960_genomic	SGB6
SAMN02603776	SGB3
SAMN02603770	SGB90
SAMN06670765	SGB32
GCF_001375695.1_PRJEB8964_assembly_1_genomic	SGB62
SAMEA1523490	SGB16
GCF_000558765.1_Stap_aure_UCIM6077_V1_genomic	SGB24
SAMEA1523497	SGB16
GCF_003204615.1_ASM320461v1_genomic	SGB18
GCF_001554875.1_ASM155487v1_genomic	SGB13-MERGED-SGB172
0795_578_1_1_MRSIHK7_S779-bin_1	SGB139
GCF_000564115.1_Stap_aure_T69703_V1_genomic	SGB24
GCF_000542015.1_Stap_aure_FVRH6074_V1_genomic	SGB24
JKR_12_29_17_A02_rep2_S855-bin_2	SGB118
JKR_12_29_17_A02_rep2_S855-bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN03197095	SGB26-MERGED-SGB655
SAMEA3515757	SGB76
SAMEA3515756	SGB76
SAMEA3515755	SGB76
SAMEA3515753	SGB76
C0175B5	SGB112
C0175B4	SGB112
C0175B3	SGB112
SAMN03197098	SGB26-MERGED-SGB655
SAMEA3515759	SGB76
SAMEA3515758	SGB76
SAMN05410751	SGB3
SAMN05410750	SGB3
SAMN05410753	SGB3
SAMEA1523498	SGB16
SAMN05410755	SGB3
SAMN05410757	SGB3
GCF_000796405.1_AZPAE14505_genomic	SGB13-MERGED-SGB172
SAMN03357919	SGB3
SAMN05410758	SGB3
GCF_900537995.1_Roseburia_intestinalis_strain_L1-82_genomic	SGB180
GCA_000738405.1_Cj47447_genomic	SGB218
GCF_000793295.1_AZPAE15061_genomic	SGB13-MERGED-SGB172
GCF_002096375.1_ASM209637v1_genomic	SGB42
SAMN02429381	SGB3
SAMN02429383	SGB3
SAMN02429382	SGB3
SAMN02429388	SGB3
GCF_000595585.1_Stap_aure_DAR5820_V1_genomic	SGB24
GCF_001449585.1_WH-SGI-V-07172_genomic	SGB13-MERGED-SGB172
C0163D3	SGB455
C0163D4	SGB455
GCF_000529375.1_Stap_aure_M0714_V1_genomic	SGB24
GCF_000212815.1_ASM21281v1_genomic	SGB47
GCF_000561485.1_Stap_aure_T71872_V1_genomic	SGB24
GCF_006334815.1_ASM633481v1_genomic	SGB6
GCF_001035005.1_ASM103500v1_genomic	SGB13-MERGED-SGB172
GCF_002318565.1_ASM231856v1_genomic	SGB6
GCF_900200305.1_B133_genomic	SGB6
GCF_900234405.1_MFPB19A15_assembly_v1_genomic	SGB9
GCF_001697425.1_ASM169742v1_genomic	SGB6
GCF_005890345.1	SGB72
SAMN09435272	SGB10
SAMN09435279	SGB10
SAMN05003812	SGB128
SAMN05003813	SGB128
SAMN01047814	SGB26-MERGED-SGB655
SAMN05003811	SGB128
GCF_001023955.1_ASM102395v1_genomic	SGB13-MERGED-SGB172
GCF_900637905.1_52756_G01_genomic	SGB288
GCF_001181465.1_P43_2_London_9_VIM_2_11_12_genomic	SGB13-MERGED-SGB172
SAMN05384089	SGB15
SAMEA1677355	SGB6
SAMN00138235	SGB26-MERGED-SGB655
SAMN03354327	SGB3
BJ4_bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_001145125.1_6714_3_21_genomic	SGB6
SAMN05757759	SGB127-MERGED-SGB78
SAMN02934537	SGB26-MERGED-SGB655
SAMN02934536	SGB107
SAMN02934535	SGB107
GCF_002983805.1_ASM298380v1_genomic	SGB5
GCF_004802435.1_ASM480243v1_genomic	SGB5
GCF_000162675.1_ASM16267v1_genomic	SGB24
GCF_900202955.1_R952_genomic	SGB6
SAMN02471014	SGB127-MERGED-SGB78
GCF_900077535.1_12045_4_76_genomic	SGB262
GCF_900076975.1_12045_4_30_genomic	SGB62
SAMN02471011	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_000556645.1_Stap_aure_M0487_V1_genomic	SGB24
SRR6748168_bin_1	SGB127-MERGED-SGB78
GCF_900203425.1_22528_genomic	SGB6
SAMN04498992	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498993	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498990	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498991	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498996	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498997	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498994	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN04498995	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000570975.1_Stap_aure_M70073_V1_genomic	SGB24
GCF_001538725.1_12082_2_60_genomic	SGB18
GCF_002205335.1_ASM220533v1_genomic	SGB13-MERGED-SGB172
GCF_003496545.1_ASM349654v1_genomic	SGB5
GCF_000564015.1_Stap_aure_T39328_V1_genomic	SGB24
SRR5273979_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_000593505.1_Stap_aure_T66243_V1_genomic	SGB24
SAMN04418003	SGB3
GCF_001063865.1_ASM106386v1_genomic	SGB13-MERGED-SGB172
GCF_003495355.1_ASM349535v1_genomic	SGB6
GCF_000543405.1_Stap_aure_M0746_V1_genomic	SGB24
GCF_003995045.1_ASM399504v1_genomic	SGB6
GCF_002984845.1_ASM298484v1_genomic	SGB5
GCF_000797055.1_AZPAE12411_genomic	SGB13-MERGED-SGB172
SAMN02603892	SGB219
GCF_900028055.1_14555_6_35_genomic	SGB6
SAMN03197179	SGB10
GCF_000535055.1_Stap_aure_M0857_V1_genomic	SGB24
SAMN07376394	SGB343
GCF_000562695.1_Stap_aure_W56227_V1_genomic	SGB24
GCF_002989845.1_ASM298984v1_genomic	SGB5
SAMN03854666	SGB518
GCF_002845785.1_ASM284578v1_genomic	SGB6
SAMN07503177	SGB87
SAMEA2272184	SGB90
GCF_000556085.1_Stap_aure_M0441_V1_genomic	SGB24
SAMEA1876589	SGB16
SAMEA1876587	SGB16
SAMEA1876580	SGB16
SAMEA1876582	SGB16
SAMN06554460	SGB16
SAMEA3893518	SGB10
SAMEA3893519	SGB10
GCA_000020225.1_ASM2022v1_genomic	SGB51
SAMEA3893511	SGB10
SAMEA3893513	SGB10
SAMEA3893514	SGB10
SAMEA3893515	SGB10
SAMEA3893516	SGB10
SAMEA3893517	SGB10
GCF_001349195.1_6714_1_8_genomic	SGB6
SAMN04419588	SGB32
GCF_003843025.1_INS-Nm1012_genomic	SGB6
GCF_900200275.1_B141_genomic	SGB6
GCF_003355335.1_ASM335533v1_genomic	SGB6
GCF_000796205.1_AZPAE14415_genomic	SGB13-MERGED-SGB172
MG_189598_bin_9	SGB194-MERGED-SGB472
MG_189598_bin_8	SGB80
MG_189598_bin_6	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN02347443	SGB3
MG_189598_bin_3	SGB355
SAMN02463689	SGB89
SAMN02463686	SGB366
SAMN02463685	SGB14
SAMEA72839668	SGB3
GCF_002192475.1_ASM219247v1_genomic	SGB13-MERGED-SGB172
SAMN09734284	SGB163
GCA_004168105.1_ASM416810v1_genomic	SGB51
SAMN03196622	SGB79
SAMN03196623	SGB79
SAMN03196620	SGB79
SAMN03196621	SGB79
SAMEA104458535	SGB97
SAMN03196624	SGB79
SAMN03159544	SGB234
SAMN03196629	SGB79
GCF_900202915.1_R902_genomic	SGB6
GCF_000386645.2_ASM38664v2_genomic	SGB6
GCF_000553545.1_Stap_aure_M0203_V1_genomic	SGB24
GCA_003438885.1_ASM343888v1_genomic	SGB332
MG_205209_bin_7	SGB127-MERGED-SGB78
MG_205209_bin_6	SGB505-MERGED-SGB625-MERGED-SGB98
MG_205209_bin_1	SGB162
MG_205209_bin_3	SGB200
MG_205209_bin_2	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_900203915.1_20763_genomic	SGB6
MG_205209_bin_9	SGB283
MG_205209_bin_8	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCF_000540475.1_Stap_aure_LPIH6011_V1_genomic	SGB24
GCF_000535295.1_Stap_aure_M0949_V1_genomic	SGB24
GCF_001540605.1_12082_2_83_genomic	SGB18
GCF_000559225.1_Stap_aure_M81493_V1_genomic	SGB24
GCF_000011505.1_ASM1150v1_genomic	SGB24
SAMN04942519	SGB26-MERGED-SGB655
SAMN04942517	SGB26-MERGED-SGB655
GCF_000546345.1_Stap_aure_M1011_V1_genomic	SGB24
GCF_002112225.1_ASM211222v1_genomic	SGB56
SAMN04942511	SGB26-MERGED-SGB655
GCF_000361585.1_Stap_aure_M0580_V1_genomic	SGB24
GCF_000187465.1_ASM18746v1_genomic	SGB368
SAMN09736624	SGB22
GCF_003943825.1_ASM394382v1_genomic	SGB42
GCF_002984685.1_ASM298468v1_genomic	SGB5
SAMN04956294	SGB97
SAMN04956292	SGB97
SAMN04956293	SGB97
GCF_008330865.1_ASM833086v1_genomic	SGB6
SRR6747971_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
f2_bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN05216484	SGB107
GCF_000789935.1_AZPAE15037_genomic	SGB13-MERGED-SGB172
GCA_001688765.2_ASM168876v2_genomic	SGB51
GCA_002885235.1_ASM288523v1_genomic	SGB51
SAMN02741500	SGB3
SAMN02741501	SGB3
GCF_002135805.1_ASM213580v1_genomic	SGB13-MERGED-SGB172
GCF_000387565.1_ASM38756v1_genomic	SGB53
SAMN02741504	SGB3
SAMN02741505	SGB3
SAMN02741506	SGB3
SAMN02741507	SGB3
SAMN02741508	SGB3
SAMN02741509	SGB3
GCF_000563715.1_Stap_aure_H77102_V1_genomic	SGB24
GCF_000546505.1_Stap_aure_M1023_V1_genomic	SGB24
GCF_000548425.1_Stap_aure_M1409_V1_genomic	SGB24
GCF_000506705.1_Spspn.str1321_v1.0_genomic	SGB72
SAMN07982024	SGB10
SAMN07982021	SGB74
SAMN07982023	SGB74
SAMN07982022	SGB10
0795_578_1_1_MRSIHK5_S830-bin_1	SGB110-MERGED-SGB577
GCF_900077655.1_11983_7_5_genomic	SGB62
GCF_900075315.1_11983_7_57_genomic	SGB62
SAMN10754103	SGB32
GCF_000569875.1_Stap_aure_M20198_V1_genomic	SGB24
SAMN00991152	SGB15
SAMN00991153	SGB15
